"start_date","end_date","id","title","url","reasons","status","risk_level","establishment_id","establishment_slug","establishment_name","establishment_address","establishment_telephone","establishment_grant_date","establishment_activities","quantity_recovered","quantity_unit","states"
"2016-07-06","2016-09-14","056-2016","ConAgra Foods Recalls Frozen Chicken and Beef Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/conagra-foods-recalls-frozen-chicken-and-beef-products-due-possible-foreign-matter-0","","Closed","High","","","","","","","","44902","pounds","Arkansas, Illinois, Michigan, Minnesota, New York, Vermont, Wisconsin"
"2016-07-08","2017-01-11","057-2016","Kabob's Acquisition, Inc. Recalls Not Ready-To-Eat Meat and Poultry Products Due to Possible E. Coli O121 Contamination","https://www.fsis.usda.gov/recalls-alerts/kabobs-acquisition-inc.-recalls-not-ready-eat-meat-and-poultry-products-due-possible","","Closed","High","","","","","","","","5644","pounds",""
"2016-07-12","2016-07-25","058-2016","Simmons Prepared Foods, Inc. Recalls Chicken Products Due To Possible E. Coli O121 Contamination","https://www.fsis.usda.gov/recalls-alerts/simmons-prepared-foods-inc.-recalls-chicken-products-due-possible-e.-coli-o121","","Closed","High","","","","","","","","8","pounds",""
"2016-07-13","2017-07-31","059-2016","Michael Angelo's Gourmet Foods, Inc. Recalls Shrimp Scampi Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/michael-angelos-gourmet-foods-inc.-recalls-shrimp-scampi-products-due-misbranding","","Closed","High","","","","","","","","1716","pounds",""
"2016-07-14","2016-09-30","060-2016","Haring Catfish, Inc. Recalls Siluriformes Fish Products Due To Possible Adulteration","https://www.fsis.usda.gov/recalls-alerts/haring-catfish-inc.-recalls-siluriformes-fish-products-due-possible-adulteration","","Closed","Low","","","","","","","","300","pounds","Arkansas, California, Louisiana, Mississippi, Oklahoma, Texas"
"2016-07-14","2016-12-12","052-2016 EXP-2","U.S. Cado Holdings, Inc. Recalls Imported Siluriformes Fish Products Distributed Without Meeting Fsis Requirements","https://www.fsis.usda.gov/recalls-alerts/u.s.-cado-holdings-inc.-recalls-imported-siluriformes-fish-products-distributed","","Closed","High","","","","","","","","0","pounds","Puerto Rico, Louisiana, Mississippi, Texas, Connecticut, Georgia, Maryland, Pennsylvania, Tennessee"
"2016-07-15","2016-09-14","056-2016 EXP","ConAgra Foods Recalls Frozen Chicken and Beef Products Due to Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/conagra-foods-recalls-frozen-chicken-and-beef-products-due-possible-foreign-matter","","Closed","High","","","","","","","","44902","pounds",""
"2016-07-19","2016-09-15","061-2016","Bar-S Foods Company Recalls Chicken and Pork Hot Dog and Corn Dog Products Due to Possible Listeria Contamination","https://www.fsis.usda.gov/recalls-alerts/bar-s-foods-company-recalls-chicken-and-pork-hot-dog-and-corn-dog-products-due","","Closed","High","","","","","","","","363888","pounds",""
"2016-07-20","","pha-072016","FSIS Issues Public Health Alert For Pork Product Due To Possible Salmonella Contamination","https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-pork-product-due-possible-salmonella-contamination","Product Contamination","Active","","","","","","","","","","",""
"2016-07-21","2016-11-10","062-2016","Kapowsin Meats Inc. Recalls Pork Products Due To Possible Salmonella Contamination","https://www.fsis.usda.gov/recalls-alerts/kapowsin-meats-inc.-recalls-pork-products-due-possible-salmonella-contamination","","Closed","High","","","","","","","","500","pounds","Washington"
"2016-07-22","2016-11-14","063-2016","House of Smoke Recalls Products Due To Nitrite Levels in Excess of Regulatory Limit","https://www.fsis.usda.gov/recalls-alerts/house-smoke-recalls-products-due-nitrite-levels-excess-regulatory-limit","","Closed","Low","M6273+P6273+V6273","house-smoke-inc","House Of Smoke, Inc.","825 Denver Avenue   Fort Lupton, CO 80621","(303) 857-2750","1995-05-24","Meat Processing, Poultry Processing, Voluntary Processing - Meat","770","pounds",""
"2016-07-26","2016-08-29","065-2016","PT Farm, LLC Recalls Beef Products Due To Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/pt-farm-llc-recalls-beef-products-due-possible-e.-coli-o157h7-contamination","","Closed","High","","","","","","","","2640","pounds","Maine, Massachusetts, New Hampshire, Vermont"
"2016-07-26","2016-09-14","064-2016","Good Food Concepts, LLC D.B.A. Ranch Foods Direct Recalls Non-Intact Beef Products Due To Possible E. Coli O157:H7 Contamination","https://www.fsis.usda.gov/recalls-alerts/good-food-concepts-llc-d.b..-ranch-foods-direct-recalls-non-intact-beef-products-due","Product Contamination","Closed","High","M27316+P27316+V27316","good-food-concepts-llc","Good Food Concepts, LLC","4635 Town Center Dr.   Colorado Springs, CO 80916","(719) 574-0750","2018-12-28","Meat Processing, Poultry Processing, Voluntary Processing - Exotic, Voluntary Processing - Meat, Voluntary Processing - Rabbit, Voluntary Slaughter - Exotic, Voluntary Slaughter - Meat, Voluntary Slau","0","pounds","Colorado"
"2016-07-27","2017-04-10","066-2016","The TDL Group Corp. Recalls Dried Chicken Soup Mix Products Distributed Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/tdl-group-corp.-recalls-dried-chicken-soup-mix-products-distributed-without-benefit","","Closed","High","","","","","","","","1064","pounds","Maine, New Jersey, New York, Pennsylvania"
"2016-07-28","2017-04-11","067-2016","Casa Di Trevi Recalls Meat Pasta Products Produced Without Benefit Of Inspection And Due To Misbranding And Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/casa-di-trevi-recalls-meat-pasta-products-produced-without-benefit-inspection-and","","Closed","High","","","","","","","","109","pounds",""
"2016-07-29","2016-11-04","068-2016","Santana&rsquo;s Black Label Gourmet Beef Jerky Recalls Beef Jerky Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/santanas-black-label-gourmet-beef-jerky-recalls-beef-jerky-products-produced-without","","Closed","High","","","","","","","","295","pounds","Arizona"
"2016-08-01","2017-07-31","059-2016 EXP","Michael Angelo's Gourmet Foods, Inc. Recalls Shrimp Scampi and Meat Lasagna Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/michael-angelos-gourmet-foods-inc.-recalls-shrimp-scampi-and-meat-lasagna-products","","Closed","High","","","","","","","","1716","pounds",""
"2016-08-03","2017-03-02","069-2016","Grossglockner Inc. Recalls Pork Products Due To Misbranding","https://www.fsis.usda.gov/recalls-alerts/grossglockner-inc.-recalls-pork-products-due-misbranding","","Closed","Low","M6373+P6373","grossglockner-inc","Grossglockner Inc.","2640 Brickyard Road   Canandaiqua, NY 14424","(585) 266-4960","2013-10-29","Meat Processing, Poultry Processing","0","pounds","Maryland, New Jersey, Pennsylvania, Virginia"
"2016-08-06","2016-11-07","070-2016","Al Shabrawy Meat Incorporated Recalls Meat and Poultry Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/al-shabrawy-meat-incorporated-recalls-meat-and-poultry-products-due-misbranding-and","","Closed","High","","","","","","","","3512","pounds","California, Florida, Illinois, New Jersey, New York, Pennsylvania"
"2016-08-10","2016-11-07","070-2016 EXP","Al Shabrawy Incorporated Recalls Meat and Poultry Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/al-shabrawy-incorporated-recalls-meat-and-poultry-products-due-misbranding-and","","Closed","High","","","","","","","","3512","pounds","California, Florida, Illinois, New Jersey, New York, Pennsylvania, California, Florida, Illinois, New Jersey, New York, Pennsylvania"
"2016-08-10","2017-02-16","071-2016","Sam Kane Beef Processors, LLC Recalls Ground Beef Products Due To Possible Foreign Material Contamination","https://www.fsis.usda.gov/recalls-alerts/sam-kane-beef-processors-llc-recalls-ground-beef-products-due-possible-foreign","","Closed","Low","","","","","","","","4107","pounds","Texas"
"2016-08-21","2016-09-14","072-2016","Panna CafÇ Express To Go Inc. Recalls Various Meat and Poultry Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/panna-cafc-express-go-inc.-recalls-various-meat-and-poultry-products-produced","","Closed","High","","","","","","","","361","pounds","Florida"
"2016-08-24","2016-10-31","073-2016","Green Bay Dressed Beef Recalls Beef Products Due To Possible Specified Risk Materials Contamination","https://www.fsis.usda.gov/recalls-alerts/green-bay-dressed-beef-recalls-beef-products-due-possible-specified-risk-materials","","Closed","Low","","","","","","","","7412","pounds","California"
"2016-08-25","2017-02-22","074-2016","Sentry Foods  Recalls Frozen Chicken EntrÇes Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/sentry-foods-recalls-frozen-chicken-entrces-due-possible-foreign-matter","","Closed","Low","","","","","","","","240","pounds","Indiana, Pennsylvania, Texas"
"2016-08-26","2016-10-31","075-2016","WFSP Foods, LLC Recalls Pork and Chicken Sausage Products Due To Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/wfsp-foods-llc-recalls-pork-and-chicken-sausage-products-due-misbranding-and","","Closed","High","M45411+P45411","wfsp-foods-llc","WFSP Foods LLC","112 Plugs Drive   Decatur, AL 35601","(256) 522-4900","2020-05-22","Meat Processing, Poultry Processing","0","pounds",""
"2016-09-01","2016-10-14","076-2016","Atherstone Foods Recalls Poultry Products Due to Misbranding and Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/atherstone-foods-recalls-poultry-products-due-misbranding-and-undeclared-allergens","","Closed","Low","","","","","","","","300","pounds","California"
"2016-09-08","2017-06-15","077-2016","Paradise Valley Market, Inc. (Carnival Supermarket) Recalls Ground Beef Productsdue To Possible E. Coli O157:H7 Adulteration","https://www.fsis.usda.gov/recalls-alerts/paradise-valley-market-inc.-carnival-supermarket-recalls-ground-beef-productsdue","","Closed","High","","","","","","","","0","pounds",""
"2016-09-09","2016-10-13","078-2016","PT Farm, LLC Recalls Lamb Products Due To Possible E. Coli Contamination","https://www.fsis.usda.gov/recalls-alerts/pt-farm-llc-recalls-lamb-products-due-possible-e.-coli-contamination","","Closed","High","M8868","pt-farm-llc","PT Farm LLC","500 Benton Rd   North Haverhill, NH 3774","(603) 787-9199","2022-02-28","Meat Processing, Meat Slaughter","13","pounds","Massachusetts"
"2016-09-10","2016-12-15","080-2016","Savory Foods Recalls Pork Rinds Due To Misbranding and Undeclared Allergen","https://www.fsis.usda.gov/recalls-alerts/savory-foods-recalls-pork-rinds-due-misbranding-and-undeclared-allergen","","Closed","Low","","","","","","","","0","pounds","Pennsylvania"
"2016-09-10","2017-08-04","079-2016","MIH Marketing and Sales Recalls Meat and Poultry Products Due To Insanitary Conditions","https://www.fsis.usda.gov/recalls-alerts/mih-marketing-and-sales-recalls-meat-and-poultry-products-due-insanitary-conditions","","Closed","High","","","","","","","","2092","pounds",""
"2016-09-16","2016-10-31","081-2016","Tucson Tamale Wholesale Company, LLC Recalls Beef Tamale Products Containing Meat Produced Without Benefit of Federal Inspection","https://www.fsis.usda.gov/recalls-alerts/tucson-tamale-wholesale-company-llc-recalls-beef-tamale-products-containing-meat","","Closed","High","M45860+P45860","tucson-tamale-wholesale-company-llc","Tucson Tamale Wholesale Company LLC","2550 N. Dragoon St.   Tucson, AZ 85745","(520) 398-6282","2016-08-05","Meat Processing, Poultry Processing","915","pounds",""
"2016-09-16","2016-11-10","082-2016","Bunge's Meats Recalls Pork Products Formulated With Water That Did Not Meet EPA Drinking Water Standards","https://www.fsis.usda.gov/recalls-alerts/bunges-meats-recalls-pork-products-formulated-water-did-not-meet-epa-drinking-water","","Closed","High","","","","","","","","25","pounds","Pennsylvania"
"2016-09-17","2016-11-30","083-2016","Gallo Meats LLC. Recalls Sausage, Beef and Lamb Products Produced Without Benefit of Inspection","https://www.fsis.usda.gov/recalls-alerts/gallo-meats-llc.-recalls-sausage-beef-and-lamb-products-produced-without-benefit","","Closed","High","","","","","","","","0","pounds",""
"2016-09-20","2016-11-08","084-2016","Speedy Foods Recalls Chicken Spring Rolls Due To Misbranding And Undeclared Allergens","https://www.fsis.usda.gov/recalls-alerts/speedy-foods-recalls-chicken-spring-rolls-due-misbranding-and-undeclared-allergens","","Closed","High","M7195+P7195+V7195","speedy-foods-llc","Speedy Foods LLC","7033 E. 49th Ave.   Commerce City, CO 80022","(303) 287-2856","2014-02-27","Food Inspection, Identification - Meat, Identification - Poultry, Meat Processing, Poultry Processing","430","pounds","Colorado, Oklahoma"
"2016-09-21","2016-10-19","085-2016","502 Boundary Blvd. Recalls Black Forest Ham Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/502-boundary-blvd.-recalls-black-forest-ham-products-due-possible-foreign-matter","","Closed","Low","","","","","","","","0","pounds","Alaska, Utah, Washington"
"2016-09-22","2017-04-12","086-2016","RFG Canada Inc. Recalls Meat and Poultry Pizza Products Distributed Without Benefit of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/rfg-canada-inc.-recalls-meat-and-poultry-pizza-products-distributed-without-benefit","","Closed","High","","","","","","","","445","pounds","Maryland, New York, Pennsylvania"
"2016-09-24","2017-01-19","088-2016","Kiwi Care Package Company Recalls Wattie&rsquo;s Canned Spaghetti With Sausage Products Distributed Without Benefit Of Import Inspection","https://www.fsis.usda.gov/recalls-alerts/kiwi-care-package-company-recalls-watties-canned-spaghetti-sausage-products","","Closed","High","","","","","","","","0","pounds",""
"2016-09-24","2017-02-13","087-2016","Adams Farm Slaughterhouse Recalls Beef, Veal, And Bison Products Due To Possible E. Coli O157:H7 Adulteration","https://www.fsis.usda.gov/recalls-alerts/adams-farm-slaughterhouse-recalls-beef-veal-and-bison-products-due-possible-e.-coli","","Closed","High","M5497+V5497","adams-farm-slaughterhouse-llc","Adams Farm Slaughterhouse LLC","854 Bearsden Rd   Athol, MA 1331","(978) 249-9441","2022-02-17","Meat Processing, Meat Slaughter, Voluntary Processing - Meat, Voluntary Slaughter - Meat","43496","pounds","Connecticut, Massachusetts, New York"
"2016-09-27","2016-10-06","090-2016","Caviness Beef Packers Recalls Beef Products Due to Possible E. Coli O103 Contamination","https://www.fsis.usda.gov/recalls-alerts/caviness-beef-packers-recalls-beef-products-due-possible-e.-coli-o103-contamination","","Closed","High","","","","","","","","12355","pounds","Texas"
"2016-09-27","2016-11-04","089-2016","Tyson Foods Inc. Recalls Chicken Nugget Products Due To Possible Foreign Matter Contamination","https://www.fsis.usda.gov/recalls-alerts/tyson-foods-inc.-recalls-chicken-nugget-products-due-possible-foreign-matter-0","","Closed","High","","","","","","","","0","pounds","Pennsylvania"
